Model	Type	Instance	Competition	Id	Verdict	Answered	Modality	CEX	Trivial	Size
AirplaneLD	COL	4000	ReachabilityCardinality	15	TRUE	6	AG	FAUX	COMPLEX	1
AirplaneLD	COL	4000	ReachabilityFireability	0	FALSE	5	AG	VRAI	COMPLEX	70
AirplaneLD	COL	4000	ReachabilityFireability	1	TRUE	5	EF	VRAI	COMPLEX	1
AirplaneLD	COL	4000	ReachabilityFireability	2	TRUE	6	AG	FAUX	COMPLEX	37
AirplaneLD	COL	4000	ReachabilityFireability	3	TRUE	5	EF	VRAI	COMPLEX	37
AirplaneLD	COL	4000	ReachabilityFireability	4	FALSE	6	EF	FAUX	CSTFALSE	72
AirplaneLD	COL	4000	ReachabilityFireability	5	TRUE	5	EF	VRAI	COMPLEX	1
AirplaneLD	COL	4000	ReachabilityFireability	6	FALSE	5	AG	VRAI	COMPLEX	1
AirplaneLD	COL	4000	ReachabilityFireability	7	TRUE	5	EF	VRAI	COMPLEX	2
AirplaneLD	COL	4000	ReachabilityFireability	8	FALSE	5	AG	VRAI	COMPLEX	2
AirplaneLD	COL	4000	ReachabilityFireability	9	TRUE	5	AG	FAUX	COMPLEX	69
AirplaneLD	COL	4000	ReachabilityFireability	10	FALSE	5	AG	VRAI	COMPLEX	1
AirplaneLD	COL	4000	ReachabilityFireability	11	TRUE	5	EF	VRAI	COMPLEX	2
AirplaneLD	COL	4000	ReachabilityFireability	12	FALSE	5	AG	VRAI	COMPLEX	12
AirplaneLD	COL	4000	ReachabilityFireability	13	FALSE	5	AG	VRAI	COMPLEX	34
AirplaneLD	COL	4000	ReachabilityFireability	14	FALSE	5	AG	VRAI	COMPLEX	20
AirplaneLD	COL	4000	ReachabilityFireability	15	FALSE	5	EF	FAUX	COMPLEX	31
AirplaneLD	PT	10	ReachabilityCardinality	0	FALSE	9.99	EF	FAUX	COMPLEX	34
AirplaneLD	PT	10	ReachabilityCardinality	1	TRUE	9.99	AG	FAUX	COMPLEX	19
AirplaneLD	PT	10	ReachabilityCardinality	2	FALSE	9.99	EF	FAUX	COMPLEX	28
AirplaneLD	PT	10	ReachabilityCardinality	3	TRUE	9.99	AG	FAUX	COMPLEX	40
AirplaneLD	PT	10	ReachabilityCardinality	4	TRUE	9.99	AG	FAUX	COMPLEX	58
AirplaneLD	PT	10	ReachabilityCardinality	5	TRUE	9.99	AG	FAUX	COMPLEX	56
AirplaneLD	PT	10	ReachabilityCardinality	6	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	10	ReachabilityCardinality	7	TRUE	9.99	EF	VRAI	COMPLEX	4
AirplaneLD	PT	10	ReachabilityCardinality	8	FALSE	9.99	EF	FAUX	COMPLEX	162
AirplaneLD	PT	10	ReachabilityCardinality	9	FALSE	9.99	EF	FAUX	COMPLEX	3
AirplaneLD	PT	10	ReachabilityCardinality	10	TRUE	9.99	AG	FAUX	COMPLEX	19
AirplaneLD	PT	10	ReachabilityCardinality	11	FALSE	9.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	10	ReachabilityCardinality	12	TRUE	9.99	AG	FAUX	COMPLEX	100
AirplaneLD	PT	10	ReachabilityCardinality	13	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	10	ReachabilityCardinality	14	TRUE	9.99	AG	FAUX	COMPLEX	62
AirplaneLD	PT	10	ReachabilityCardinality	15	TRUE	9.99	AG	FAUX	COMPLEX	44
AirplaneLD	PT	10	ReachabilityFireability	0	FALSE	9.99	EF	FAUX	CSTFALSE	1
AirplaneLD	PT	10	ReachabilityFireability	1	TRUE	9.99	EF	VRAI	COMPLEX	59
AirplaneLD	PT	10	ReachabilityFireability	2	TRUE	9.99	EF	VRAI	COMPLEX	4
AirplaneLD	PT	10	ReachabilityFireability	3	FALSE	9.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	10	ReachabilityFireability	4	FALSE	9.99	AG	VRAI	COMPLEX	31
AirplaneLD	PT	10	ReachabilityFireability	5	TRUE	9.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	10	ReachabilityFireability	6	TRUE	9.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	10	ReachabilityFireability	7	FALSE	9.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	10	ReachabilityFireability	8	TRUE	9.99	EF	VRAI	COMPLEX	83
AirplaneLD	PT	10	ReachabilityFireability	9	FALSE	9.99	AG	VRAI	COMPLEX	70
AirplaneLD	PT	10	ReachabilityFireability	10	FALSE	9.99	AG	VRAI	COMPLEX	3
AirplaneLD	PT	10	ReachabilityFireability	11	TRUE	9.99	EF	VRAI	COMPLEX	28
AirplaneLD	PT	10	ReachabilityFireability	12	FALSE	9.99	EF	FAUX	COMPLEX	65
AirplaneLD	PT	10	ReachabilityFireability	13	TRUE	9.99	AG	FAUX	COMPLEX	35
AirplaneLD	PT	10	ReachabilityFireability	14	FALSE	9.99	EF	FAUX	COMPLEX	15
AirplaneLD	PT	10	ReachabilityFireability	15	FALSE	9.99	AG	VRAI	COMPLEX	36
AirplaneLD	PT	20	ReachabilityCardinality	0	FALSE	9.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	20	ReachabilityCardinality	1	TRUE	8.99	EF	VRAI	COMPLEX	53
AirplaneLD	PT	20	ReachabilityCardinality	2	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityCardinality	3	TRUE	8.99	AG	FAUX	COMPLEX	4
AirplaneLD	PT	20	ReachabilityCardinality	4	TRUE	9.99	AG	FAUX	COMPLEX	5
AirplaneLD	PT	20	ReachabilityCardinality	5	TRUE	8.99	AG	FAUX	COMPLEX	11
AirplaneLD	PT	20	ReachabilityCardinality	6	TRUE	8.99	AG	FAUX	COMPLEX	109
AirplaneLD	PT	20	ReachabilityCardinality	7	TRUE	9.99	AG	FAUX	COMPLEX	31
AirplaneLD	PT	20	ReachabilityCardinality	8	FALSE	8.99	AG	VRAI	COMPLEX	55
AirplaneLD	PT	20	ReachabilityCardinality	9	FALSE	9.99	EF	FAUX	COMPLEX	35
AirplaneLD	PT	20	ReachabilityCardinality	10	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityCardinality	11	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityCardinality	12	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityCardinality	13	TRUE	8.99	AG	FAUX	COMPLEX	18
AirplaneLD	PT	20	ReachabilityCardinality	14	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityCardinality	15	TRUE	8.99	AG	FAUX	COMPLEX	98
AirplaneLD	PT	20	ReachabilityFireability	0	FALSE	9.99	EF	FAUX	COMPLEX	17
AirplaneLD	PT	20	ReachabilityFireability	1	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityFireability	2	FALSE	9.99	EF	FAUX	COMPLEX	146
AirplaneLD	PT	20	ReachabilityFireability	3	TRUE	9.99	EF	VRAI	COMPLEX	54
AirplaneLD	PT	20	ReachabilityFireability	4	FALSE	9.99	EF	FAUX	COMPLEX	83
AirplaneLD	PT	20	ReachabilityFireability	5	TRUE	9.99	EF	VRAI	COMPLEX	4
AirplaneLD	PT	20	ReachabilityFireability	6	FALSE	9.99	EF	FAUX	COMPLEX	80
AirplaneLD	PT	20	ReachabilityFireability	7	FALSE	9.99	AG	VRAI	COMPLEX	4
AirplaneLD	PT	20	ReachabilityFireability	8	FALSE	9.99	AG	VRAI	COMPLEX	8
AirplaneLD	PT	20	ReachabilityFireability	9	FALSE	9.99	AG	VRAI	COMPLEX	7
AirplaneLD	PT	20	ReachabilityFireability	10	FALSE	9.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	20	ReachabilityFireability	11	TRUE	9.99	AG	FAUX	COMPLEX	33
AirplaneLD	PT	20	ReachabilityFireability	12	FALSE	9.99	EF	FAUX	COMPLEX	25
AirplaneLD	PT	20	ReachabilityFireability	13	TRUE	9.99	AG	FAUX	COMPLEX	9
AirplaneLD	PT	20	ReachabilityFireability	14	FALSE	9.99	AG	VRAI	COMPLEX	75
AirplaneLD	PT	20	ReachabilityFireability	15	FALSE	9.99	AG	VRAI	COMPLEX	5
AirplaneLD	PT	50	ReachabilityCardinality	0	TRUE	8.99	AG	FAUX	COMPLEX	37
AirplaneLD	PT	50	ReachabilityCardinality	1	FALSE	8.99	EF	FAUX	COMPLEX	3
AirplaneLD	PT	50	ReachabilityCardinality	2	FALSE	9.99	EF	FAUX	COMPLEX	46
AirplaneLD	PT	50	ReachabilityCardinality	3	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	50	ReachabilityCardinality	4	TRUE	8.99	AG	FAUX	COMPLEX	6
AirplaneLD	PT	50	ReachabilityCardinality	5	FALSE	9.99	EF	FAUX	COMPLEX	6
AirplaneLD	PT	50	ReachabilityCardinality	6	FALSE	8.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	50	ReachabilityCardinality	7	FALSE	8.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	50	ReachabilityCardinality	8	FALSE	9.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	50	ReachabilityCardinality	9	FALSE	9.99	EF	FAUX	COMPLEX	66
AirplaneLD	PT	50	ReachabilityCardinality	10	TRUE	9.99	AG	FAUX	COMPLEX	2
AirplaneLD	PT	50	ReachabilityCardinality	11	TRUE	9.99	EF	VRAI	COMPLEX	78
AirplaneLD	PT	50	ReachabilityCardinality	12	TRUE	9.99	AG	FAUX	COMPLEX	5
AirplaneLD	PT	50	ReachabilityCardinality	13	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	50	ReachabilityCardinality	14	TRUE	9.99	AG	FAUX	COMPLEX	134
AirplaneLD	PT	50	ReachabilityCardinality	15	TRUE	9.99	AG	FAUX	COMPLEX	32
AirplaneLD	PT	50	ReachabilityFireability	0	TRUE	9.99	EF	VRAI	COMPLEX	2
AirplaneLD	PT	50	ReachabilityFireability	1	FALSE	9.99	EF	FAUX	CSTFALSE	59
AirplaneLD	PT	50	ReachabilityFireability	2	TRUE	9.99	EF	VRAI	COMPLEX	7
AirplaneLD	PT	50	ReachabilityFireability	3	FALSE	9.99	AG	VRAI	COMPLEX	2
AirplaneLD	PT	50	ReachabilityFireability	4	TRUE	9.99	EF	VRAI	COMPLEX	155
AirplaneLD	PT	50	ReachabilityFireability	5	TRUE	9.99	AG	FAUX	COMPLEX	46
AirplaneLD	PT	50	ReachabilityFireability	6	TRUE	9.99	EF	VRAI	COMPLEX	2
AirplaneLD	PT	50	ReachabilityFireability	7	FALSE	9.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	50	ReachabilityFireability	8	TRUE	9.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	50	ReachabilityFireability	9	FALSE	9.99	EF	FAUX	COMPLEX	132
AirplaneLD	PT	50	ReachabilityFireability	10	TRUE	9.99	EF	VRAI	COMPLEX	23
AirplaneLD	PT	50	ReachabilityFireability	11	TRUE	9.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	50	ReachabilityFireability	12	FALSE	9.99	AG	VRAI	COMPLEX	23
AirplaneLD	PT	50	ReachabilityFireability	13	TRUE	9.99	EF	VRAI	COMPLEX	24
AirplaneLD	PT	50	ReachabilityFireability	14	FALSE	9.99	AG	VRAI	COMPLEX	62
AirplaneLD	PT	50	ReachabilityFireability	15	FALSE	9.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityCardinality	0	FALSE	7.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	100	ReachabilityCardinality	1	FALSE	8.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	100	ReachabilityCardinality	2	FALSE	7.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityCardinality	3	FALSE	7.99	EF	FAUX	COMPLEX	47
AirplaneLD	PT	100	ReachabilityCardinality	4	FALSE	7.99	EF	FAUX	COMPLEX	35
AirplaneLD	PT	100	ReachabilityCardinality	5	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityCardinality	6	TRUE	7.99	AG	FAUX	COMPLEX	52
AirplaneLD	PT	100	ReachabilityCardinality	7	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityCardinality	8	TRUE	8	AG	FAUX	COMPLEX	25
AirplaneLD	PT	100	ReachabilityCardinality	9	FALSE	8	EF	FAUX	COMPLEX	120
AirplaneLD	PT	100	ReachabilityCardinality	10	TRUE	8	AG	FAUX	COMPLEX	2
AirplaneLD	PT	100	ReachabilityCardinality	11	FALSE	8	EF	FAUX	COMPLEX	32
AirplaneLD	PT	100	ReachabilityCardinality	12	TRUE	8	AG	FAUX	COMPLEX	65
AirplaneLD	PT	100	ReachabilityCardinality	13	FALSE	8	EF	FAUX	COMPLEX	2
AirplaneLD	PT	100	ReachabilityCardinality	14	FALSE	8	EF	FAUX	COMPLEX	38
AirplaneLD	PT	100	ReachabilityCardinality	15	TRUE	8	AG	FAUX	COMPLEX	4
AirplaneLD	PT	100	ReachabilityFireability	0	FALSE	8.99	EF	FAUX	CSTFALSE	2
AirplaneLD	PT	100	ReachabilityFireability	1	FALSE	7.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	100	ReachabilityFireability	2	TRUE	7.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	100	ReachabilityFireability	3	FALSE	7.99	AG	VRAI	COMPLEX	2
AirplaneLD	PT	100	ReachabilityFireability	4	FALSE	7.99	EF	FAUX	COMPLEX	12
AirplaneLD	PT	100	ReachabilityFireability	5	FALSE	7.99	AG	VRAI	COMPLEX	34
AirplaneLD	PT	100	ReachabilityFireability	6	FALSE	7.99	AG	VRAI	COMPLEX	20
AirplaneLD	PT	100	ReachabilityFireability	7	TRUE	8.99	EF	VRAI	COMPLEX	21
AirplaneLD	PT	100	ReachabilityFireability	8	FALSE	7.99	AG	VRAI	COMPLEX	31
AirplaneLD	PT	100	ReachabilityFireability	9	TRUE	7.99	EF	VRAI	COMPLEX	103
AirplaneLD	PT	100	ReachabilityFireability	10	FALSE	7.99	EF	FAUX	COMPLEX	5
AirplaneLD	PT	100	ReachabilityFireability	11	FALSE	8.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	100	ReachabilityFireability	12	TRUE	7.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityFireability	13	TRUE	7.99	EF	VRAI	COMPLEX	2
AirplaneLD	PT	100	ReachabilityFireability	14	TRUE	7.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	100	ReachabilityFireability	15	TRUE	7.99	EF	VRAI	COMPLEX	23
AirplaneLD	PT	200	ReachabilityCardinality	0	TRUE	6.99	AG	FAUX	COMPLEX	63
AirplaneLD	PT	200	ReachabilityCardinality	1	TRUE	6.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityCardinality	2	TRUE	6	AG	FAUX	COMPLEX	82
AirplaneLD	PT	200	ReachabilityCardinality	3	FALSE	7	EF	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityCardinality	4	FALSE	6	EF	FAUX	COMPLEX	45
AirplaneLD	PT	200	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	2
AirplaneLD	PT	200	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	41
AirplaneLD	PT	200	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	10
AirplaneLD	PT	200	ReachabilityCardinality	8	TRUE	7	AG	FAUX	COMPLEX	17
AirplaneLD	PT	200	ReachabilityCardinality	9	TRUE	7	AG	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityCardinality	10	FALSE	7	EF	FAUX	COMPLEX	70
AirplaneLD	PT	200	ReachabilityCardinality	11	FALSE	7	EF	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityCardinality	12	FALSE	7	EF	FAUX	COMPLEX	6
AirplaneLD	PT	200	ReachabilityCardinality	13	TRUE	7	AG	FAUX	COMPLEX	47
AirplaneLD	PT	200	ReachabilityCardinality	14	TRUE	7	AG	FAUX	COMPLEX	32
AirplaneLD	PT	200	ReachabilityCardinality	15	TRUE	7	AG	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityFireability	0	TRUE	8.99	AG	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityFireability	1	TRUE	7.99	AG	FAUX	COMPLEX	50
AirplaneLD	PT	200	ReachabilityFireability	2	FALSE	8.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	200	ReachabilityFireability	3	TRUE	7.99	EF	VRAI	COMPLEX	62
AirplaneLD	PT	200	ReachabilityFireability	4	FALSE	8.99	EF	FAUX	COMPLEX	44
AirplaneLD	PT	200	ReachabilityFireability	5	TRUE	8.99	EF	VRAI	COMPLEX	45
AirplaneLD	PT	200	ReachabilityFireability	6	TRUE	8.99	EF	VRAI	COMPLEX	2
AirplaneLD	PT	200	ReachabilityFireability	7	TRUE	7.99	EF	VRAI	COMPLEX	49
AirplaneLD	PT	200	ReachabilityFireability	8	TRUE	8.99	EF	VRAI	COMPLEX	41
AirplaneLD	PT	200	ReachabilityFireability	9	TRUE	8.99	EF	VRAI	COMPLEX	10
AirplaneLD	PT	200	ReachabilityFireability	10	FALSE	8.99	AG	VRAI	COMPLEX	59
AirplaneLD	PT	200	ReachabilityFireability	11	FALSE	8.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	200	ReachabilityFireability	12	FALSE	8.99	AG	VRAI	COMPLEX	91
AirplaneLD	PT	200	ReachabilityFireability	13	TRUE	8.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	200	ReachabilityFireability	14	TRUE	8.99	EF	VRAI	COMPLEX	10
AirplaneLD	PT	200	ReachabilityFireability	15	FALSE	8.99	EF	FAUX	COMPLEX	3
AirplaneLD	PT	500	ReachabilityCardinality	0	TRUE	6.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityCardinality	1	TRUE	6.99	EF	VRAI	COMPLEX	59
AirplaneLD	PT	500	ReachabilityCardinality	2	FALSE	6.99	EF	FAUX	COMPLEX	4
AirplaneLD	PT	500	ReachabilityCardinality	3	TRUE	6.99	AG	FAUX	COMPLEX	2
AirplaneLD	PT	500	ReachabilityCardinality	4	FALSE	6.99	EF	FAUX	COMPLEX	31
AirplaneLD	PT	500	ReachabilityCardinality	5	FALSE	7.99	EF	FAUX	COMPLEX	11
AirplaneLD	PT	500	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	59
AirplaneLD	PT	500	ReachabilityCardinality	7	TRUE	6	AG	FAUX	CSTTRUE	1
AirplaneLD	PT	500	ReachabilityCardinality	8	TRUE	7	AG	FAUX	COMPLEX	79
AirplaneLD	PT	500	ReachabilityCardinality	9	TRUE	7	AG	FAUX	COMPLEX	2
AirplaneLD	PT	500	ReachabilityCardinality	10	FALSE	7	AG	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityCardinality	11	TRUE	7	AG	FAUX	COMPLEX	33
AirplaneLD	PT	500	ReachabilityCardinality	12	TRUE	7	AG	FAUX	COMPLEX	25
AirplaneLD	PT	500	ReachabilityCardinality	13	TRUE	7	AG	FAUX	COMPLEX	9
AirplaneLD	PT	500	ReachabilityCardinality	14	FALSE	7	EF	FAUX	COMPLEX	75
AirplaneLD	PT	500	ReachabilityCardinality	15	FALSE	7	EF	FAUX	COMPLEX	5
AirplaneLD	PT	500	ReachabilityFireability	0	FALSE	7.99	EF	FAUX	COMPLEX	49
AirplaneLD	PT	500	ReachabilityFireability	1	FALSE	7.99	AG	VRAI	COMPLEX	49
AirplaneLD	PT	500	ReachabilityFireability	2	TRUE	6.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	3	FALSE	6.99	AG	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	56
AirplaneLD	PT	500	ReachabilityFireability	6	TRUE	6.99	EF	VRAI	COMPLEX	10
AirplaneLD	PT	500	ReachabilityFireability	7	TRUE	6.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	8	TRUE	7.99	EF	VRAI	COMPLEX	10
AirplaneLD	PT	500	ReachabilityFireability	9	TRUE	7.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	10	FALSE	6.99	AG	VRAI	COMPLEX	26
AirplaneLD	PT	500	ReachabilityFireability	11	FALSE	6.99	AG	VRAI	COMPLEX	2
AirplaneLD	PT	500	ReachabilityFireability	12	FALSE	7.99	AG	VRAI	COMPLEX	116
AirplaneLD	PT	500	ReachabilityFireability	13	FALSE	7.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	500	ReachabilityFireability	14	FALSE	6.99	AG	VRAI	COMPLEX	36
AirplaneLD	PT	500	ReachabilityFireability	15	TRUE	6.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	1000	ReachabilityCardinality	0	FALSE	6	EF	FAUX	COMPLEX	91
AirplaneLD	PT	1000	ReachabilityCardinality	1	FALSE	6	EF	FAUX	COMPLEX	1
AirplaneLD	PT	1000	ReachabilityCardinality	2	FALSE	6	EF	FAUX	COMPLEX	3
AirplaneLD	PT	1000	ReachabilityCardinality	3	TRUE	6	AG	FAUX	COMPLEX	67
AirplaneLD	PT	1000	ReachabilityCardinality	4	TRUE	6	EF	VRAI	COMPLEX	1
AirplaneLD	PT	1000	ReachabilityCardinality	5	TRUE	7.99	AG	FAUX	COMPLEX	111
AirplaneLD	PT	1000	ReachabilityCardinality	6	FALSE	6	EF	FAUX	COMPLEX	1
AirplaneLD	PT	1000	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	25
AirplaneLD	PT	1000	ReachabilityCardinality	8	FALSE	7.99	EF	FAUX	COMPLEX	37
AirplaneLD	PT	1000	ReachabilityCardinality	9	TRUE	7.99	AG	FAUX	COMPLEX	39
AirplaneLD	PT	1000	ReachabilityCardinality	10	TRUE	7.99	AG	FAUX	COMPLEX	61
AirplaneLD	PT	1000	ReachabilityCardinality	11	FALSE	7	AG	VRAI	COMPLEX	46
AirplaneLD	PT	1000	ReachabilityCardinality	12	TRUE	7.99	AG	FAUX	COMPLEX	96
AirplaneLD	PT	1000	ReachabilityCardinality	13	FALSE	7	AG	VRAI	COMPLEX	6
AirplaneLD	PT	1000	ReachabilityCardinality	14	FALSE	7	AG	VRAI	COMPLEX	2
AirplaneLD	PT	1000	ReachabilityCardinality	15	TRUE	7.99	AG	FAUX	COMPLEX	92
AirplaneLD	PT	1000	ReachabilityFireability	0	FALSE	5.99	AG	VRAI	COMPLEX	22
AirplaneLD	PT	1000	ReachabilityFireability	1	TRUE	5.99	EF	VRAI	COMPLEX	140
AirplaneLD	PT	1000	ReachabilityFireability	2	TRUE	7.99	AG	FAUX	COMPLEX	119
AirplaneLD	PT	1000	ReachabilityFireability	3	TRUE	5.99	EF	VRAI	COMPLEX	1
AirplaneLD	PT	1000	ReachabilityFireability	4	FALSE	5.99	AG	VRAI	COMPLEX	54
AirplaneLD	PT	1000	ReachabilityFireability	5	TRUE	5.99	EF	VRAI	COMPLEX	3
AirplaneLD	PT	1000	ReachabilityFireability	6	TRUE	5.99	EF	VRAI	COMPLEX	70
AirplaneLD	PT	1000	ReachabilityFireability	7	FALSE	5.99	AG	VRAI	COMPLEX	102
AirplaneLD	PT	1000	ReachabilityFireability	8	FALSE	7.99	EF	FAUX	COMPLEX	21
AirplaneLD	PT	1000	ReachabilityFireability	9	FALSE	7.99	EF	FAUX	COMPLEX	90
AirplaneLD	PT	1000	ReachabilityFireability	10	FALSE	7.99	EF	FAUX	COMPLEX	2
AirplaneLD	PT	1000	ReachabilityFireability	11	TRUE	7.99	EF	VRAI	COMPLEX	44
AirplaneLD	PT	1000	ReachabilityFireability	12	TRUE	6.99	EF	VRAI	COMPLEX	9
AirplaneLD	PT	1000	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	2
AirplaneLD	PT	1000	ReachabilityFireability	14	FALSE	7.99	EF	FAUX	COMPLEX	83
AirplaneLD	PT	1000	ReachabilityFireability	15	FALSE	7.99	EF	FAUX	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityCardinality	0	FALSE	6	AG	VRAI	COMPLEX	25
AirplaneLD	PT	2000	ReachabilityCardinality	1	TRUE	6	AG	FAUX	COMPLEX	4
AirplaneLD	PT	2000	ReachabilityCardinality	2	TRUE	6	AG	FAUX	COMPLEX	33
AirplaneLD	PT	2000	ReachabilityCardinality	3	FALSE	6	EF	FAUX	COMPLEX	100
AirplaneLD	PT	2000	ReachabilityCardinality	4	FALSE	6	EF	FAUX	COMPLEX	23
AirplaneLD	PT	2000	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	76
AirplaneLD	PT	2000	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	4
AirplaneLD	PT	2000	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	26
AirplaneLD	PT	2000	ReachabilityCardinality	8	TRUE	6	EF	VRAI	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityCardinality	9	TRUE	6	AG	FAUX	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityCardinality	10	TRUE	6	AG	FAUX	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityCardinality	11	TRUE	6	AG	FAUX	COMPLEX	11
AirplaneLD	PT	2000	ReachabilityCardinality	12	TRUE	6	EF	VRAI	COMPLEX	97
AirplaneLD	PT	2000	ReachabilityCardinality	13	TRUE	6	AG	FAUX	COMPLEX	67
AirplaneLD	PT	2000	ReachabilityCardinality	14	TRUE	6	AG	FAUX	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityCardinality	15	FALSE	6	EF	FAUX	COMPLEX	41
AirplaneLD	PT	2000	ReachabilityFireability	0	FALSE	5	AG	VRAI	COMPLEX	103
AirplaneLD	PT	2000	ReachabilityFireability	1	FALSE	5	EF	FAUX	COMPLEX	5
AirplaneLD	PT	2000	ReachabilityFireability	2	TRUE	5	EF	VRAI	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityFireability	3	TRUE	5	AG	FAUX	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityFireability	4	TRUE	5	EF	VRAI	COMPLEX	42
AirplaneLD	PT	2000	ReachabilityFireability	5	TRUE	5	EF	VRAI	COMPLEX	72
AirplaneLD	PT	2000	ReachabilityFireability	6	FALSE	5	EF	FAUX	CSTFALSE	1
AirplaneLD	PT	2000	ReachabilityFireability	7	TRUE	5	EF	VRAI	COMPLEX	73
AirplaneLD	PT	2000	ReachabilityFireability	8	TRUE	5	EF	VRAI	COMPLEX	55
AirplaneLD	PT	2000	ReachabilityFireability	9	FALSE	5	EF	FAUX	COMPLEX	54
AirplaneLD	PT	2000	ReachabilityFireability	10	TRUE	5	EF	VRAI	COMPLEX	49
AirplaneLD	PT	2000	ReachabilityFireability	11	TRUE	5	AG	FAUX	COMPLEX	49
AirplaneLD	PT	2000	ReachabilityFireability	12	TRUE	5	AG	FAUX	COMPLEX	10
AirplaneLD	PT	2000	ReachabilityFireability	13	TRUE	5	EF	VRAI	COMPLEX	1
AirplaneLD	PT	2000	ReachabilityFireability	14	TRUE	5	AG	FAUX	COMPLEX	116
AirplaneLD	PT	2000	ReachabilityFireability	15	FALSE	5	EF	FAUX	COMPLEX	1
